Name,Hash,Meter,Max NPS,Log Length,N_0,N_0.2,N_0.4,N_0.6,N_0.8,T_0,T_0.2,T_0.4,T_0.6,T_0.8,PS_0,PS_0.2,PS_0.4,PS_0.6,PS_0.8,B_0_0,B_0_1,B_0_2,B_0_4,B_0_8,B_0_16,B_0.2_0,B_0.2_1,B_0.2_2,B_0.2_4,B_0.2_8,B_0.2_16,B_0.4_0,B_0.4_1,B_0.4_2,B_0.4_4,B_0.4_8,B_0.4_16,B_0.6_0,B_0.6_1,B_0.6_2,B_0.6_4,B_0.6_8,B_0.6_16,B_0.8_0,B_0.8_1,B_0.8_2,B_0.8_4,B_0.8_8,B_0.8_16
ECS11 - Mid/[18] [200] Once In A Lifetime,d6433ac218e0aa97fa04ecc7746650c324fc6679,18,13.334744000000201,9.843921051289035,1.8868045517241427,3.6472626363636222,6.7499258999999885,8.994478545454555,13.289903581661768,9.831307243802051,9.784634845557521,9.710806433699352,9.640244936222345,9.449148645375436,0.9923664122137404,0.9628415300546448,0.9310344827586207,0.936545240893067,0.8221436984687868,9.727920454563199,9.727920454563199,9.727920454563199,9.727920454563199,9.831307243802051,9.831307243802051,9.620219825507487,9.620219825507487,9.651051691178928,9.688250309133178,9.688250309133178,9.784634845557521,8.129283016944967,9.38586240064146,9.38586240064146,9.60733031374961,9.611024797307353,9.707359132080883,7.303780748177103,7.888743248898259,8.108524456778168,8.108524456778168,9.546894459887637,9.640244936222345,7.266786540694901,7.266786540694901,7.266786540694901,8.03342300153745,8.383704292474052,8.383704292474052
ECS11 - Mid/[18] [215] Opera Prima,e3d5ff6809322727f5d4e1b5231cf46ab4d7b0b0,18,14.33457688061827,8.894817763307943,1.435254806504828,4.2554937430028605,7.016807520009966,9.828933229551508,14.099078837370179,8.839203788096944,8.643856189774725,8.625708843064466,8.475733430966399,8.45532722030456,0.9641350210970464,0.8453389830508474,0.8365180467091295,0.7553191489361702,0.7446808510638298,8.092757140919852,8.092757140919852,8.092757140919852,8.092757140919852,8.092757140919852,8.839203788096944,7.189824558880018,7.636624620543649,8.066089190457772,8.066089190457772,8.066089190457772,8.071462362556623,6.9886846867721655,7.622051819456376,8.049848549450562,8.049848549450562,8.049848549450562,8.049848549450562,6.741466986401147,6.741466986401147,7.129283016944966,7.826548487290915,7.826548487290915,7.826548487290915,6.727920454563199,6.727920454563199,6.727920454563199,7.554588851677638,7.807354922057604,7.807354922057604
ECS11 - Mid/[18] [195] Pacific Girls,518c97ea3f0841d5cf3f4a26a5929eb3644f1b5a,18,13.002941491124364,9.310612781659529,0.6389185430637901,4.263654850995157,6.612370385460692,9.21115548796845,12.971773322490801,9.29920801838728,9.278449458220482,9.199672344836364,9.129283016944967,9.049848549450562,0.9936808846761453,0.9825673534072901,0.9317460317460318,0.9194078947368421,0.8966101694915254,8.63662462054365,8.63662462054365,9.29920801838728,9.29920801838728,9.29920801838728,9.29920801838728,8.62935662007961,8.62935662007961,8.62935662007961,8.62935662007961,8.62935662007961,9.278449458220482,8.475733430966399,8.475733430966399,8.475733430966399,8.475733430966399,8.554588851677638,8.554588851677638,8.475733430966399,8.475733430966399,8.475733430966399,8.475733430966399,8.487840033823051,8.487840033823051,8.471675214392045,8.471675214392045,8.471675214392045,8.471675214392045,8.471675214392045,8.471675214392045
ECS11 - Mid/[18] [201] raveland revisited,13004a401485ff0774a282b60cdd1fba334c9e51,18,13.401202940521346,9.312882955284355,0.1593136264943956,4.5659887493873725,6.665822772703647,8.812022753232181,13.350525175733411,9.310612781659529,9.303780748177102,9.271463027904375,9.116343961237469,9.044394119358454,1.0,0.9984177215189873,0.9793650793650793,0.8864,0.8611111111111112,9.310612781659529,9.310612781659529,9.310612781659529,9.310612781659529,9.310612781659529,9.310612781659529,9.216745858195306,9.303780748177102,9.303780748177102,9.303780748177102,9.303780748177102,9.303780748177102,8.72451385311995,8.951284714966972,9.271463027904375,9.271463027904375,9.271463027904375,9.271463027904375,8.280770770130603,8.280770770130603,8.280770770130603,8.280770770130603,8.280770770130603,8.280770770130603,8.262094845370179,8.262094845370179,8.262094845370179,8.262094845370179,8.262094845370179,8.262094845370179
ECS11 - Mid/[18] [197] Silver Screen,a8926ec519f29d82c1c39cdc24f8e0cbe36ccbfc,18,13.136058050658493,9.346513733165635,0.853730634797254,4.336915118039573,6.828003990148293,9.035918644794618,13.065339041229251,9.312882955284355,9.283088353024002,9.276124405274238,9.247927513443585,9.189824558880018,0.9784283513097073,0.9841772151898734,0.9794303797468354,0.9619651347068146,0.9253968253968254,8.611024797307353,8.611024797307353,8.643856189774725,8.643856189774725,9.312882955284355,9.312882955284355,8.603626344986193,8.603626344986193,8.603626344986193,8.603626344986193,8.603626344986193,9.283088353024002,8.238404739325079,8.59618975614441,8.59618975614441,8.59618975614441,8.59618975614441,9.276124405274238,6.882643049361842,7.584962500721156,8.573647187493322,8.573647187493322,8.573647187493322,9.247927513443585,6.285402218862249,6.845490050944375,7.417852514885898,7.965784284662087,8.507794640198696,9.189824558880018
ECS11 - Mid/[18] [203] SRPX-0004 (Part 2),a8a1ad37a8e498e1b10505ca387b1c335cf42b68,18,13.547838539824925,10.034798962577268,0.7260074402254697,4.229069830880215,6.795054278207218,9.421105420828683,13.448138475875846,10.026523442519766,10.01262453886506,9.938109326219239,9.73809225962049,9.64745842645492,0.9952244508118434,0.9885057471264368,0.95703125,0.9007391763463569,0.8485169491525424,9.64565843240871,9.89178370321831,9.89178370321831,10.026523442519766,10.026523442519766,10.026523442519766,8.842350343413807,9.63662462054365,9.63662462054365,9.881113960675096,10.01262453886506,10.01262453886506,7.169925001442312,7.417852514885898,8.523561956057012,8.81698362325538,9.938109326219239,9.938109326219239,6.714245517666122,7.098032082960526,7.098032082960526,8.276124405274238,8.335390354693924,9.73809225962049,6.247927513443585,6.700439718141092,6.741466986401147,7.247927513443585,8.271463027904375,8.74819284958946
ECS11 - Mid/[18] [183] Trails of Cold Stream FC (Part 1),873e650a60139c13580e4ed5d35e66473dcc4848,18,12.200346495456651,10.383704292474052,0.9126900909063907,3.7659438833164662,5.9040938507907,9.07362495579679,12.175806431350239,10.382624026574916,10.376125389276174,10.370687406807217,10.360847084179664,10.33427328530719,1.0,0.996996996996997,0.9939894815927873,0.98796992481203,0.9728506787330317,10.382624026574916,10.382624026574916,10.382624026574916,10.382624026574916,10.382624026574916,10.382624026574916,9.296916206879288,9.453270634010623,10.376125389276174,10.376125389276174,10.376125389276174,10.376125389276174,9.164906926675688,9.290018846932618,10.370687406807217,10.370687406807217,10.370687406807217,10.370687406807217,9.055282435501189,9.162391328756906,10.094077685671905,10.360847084179664,10.360847084179664,10.360847084179664,8.734709620225837,8.734709620225837,9.25502856981873,10.33427328530719,10.33427328530719,10.33427328530719
ECS11 - Mid/[19] [214] Country Road,29ca5ead9a92a52e467f2b257eb8b378bb67eda4,19,14.267084720103027,9.036173612553485,1.3047140980567036,3.9967073316446964,7.091675153773732,9.918377185693155,14.240714594340139,9.03342300153745,9.025139562278508,9.019590728357882,8.994353436858859,8.974414589805527,1.0,0.9980806142034548,0.9942418426103646,0.9788461538461538,0.9653846153846154,9.03342300153745,9.03342300153745,9.03342300153745,9.03342300153745,9.03342300153745,9.03342300153745,8.139551352398794,9.025139562278508,9.025139562278508,9.025139562278508,9.025139562278508,9.025139562278508,8.103287808412022,9.019590728357882,9.019590728357882,9.019590728357882,9.019590728357882,9.019590728357882,8.08214904135387,8.08214904135387,8.08214904135387,8.08214904135387,8.994353436858859,8.994353436858859,8.016808287686555,8.071462362556623,8.071462362556623,8.071462362556623,8.071462362556623,8.974414589805527
ECS11 - Mid/[19] [207] Digital Messias,278152f9fd3fab112ef6fc279923189734301a39,19,13.800042007982261,9.727920454563199,1.1424615017730735,4.136581557935901,6.953353907757505,9.793494192360278,13.723973538556413,9.714245517666123,9.681238411777805,9.665335917185176,9.63662462054365,9.603626344986193,0.991725768321513,0.9808612440191388,0.9724220623501199,0.9532374100719424,0.9350180505415162,9.224001674198105,9.224001674198105,9.224001674198105,9.224001674198105,9.714245517666123,9.714245517666123,8.64745842645492,8.64745842645492,8.64745842645492,9.211888294546004,9.681238411777805,9.681238411777805,8.643856189774725,8.643856189774725,8.643856189774725,9.204571144249204,9.204571144249204,9.665335917185176,8.344295907915816,8.344295907915816,8.632995197142957,9.189824558880018,9.189824558880018,9.63662462054365,7.499845887083206,8.339850002884624,8.62935662007961,8.62935662007961,9.169925001442312,9.603626344986193
ECS11 - Mid/[19] [210] Dodgeball,281201f2c7376329a249337c90ae1f1f3db86c0a,19,14.000000000000032,8.915879378835774,1.131835697478992,3.5559355918367355,6.8776064373177865,10.493557551020393,13.98621987071575,8.851749041416058,8.79766152585376,8.744833837499545,8.721099188707186,8.710806433699352,0.9584199584199584,0.9269311064718163,0.895397489539749,0.8825995807127882,0.8763102725366876,8.531381460516313,8.59245703726808,8.59245703726808,8.59245703726808,8.59245703726808,8.851749041416058,8.523561956057012,8.523561956057012,8.523561956057012,8.527477006060396,8.527477006060396,8.543031820255237,8.523561956057012,8.523561956057012,8.523561956057012,8.523561956057012,8.523561956057012,8.535275376620802,8.519636252843213,8.519636252843213,8.519636252843213,8.519636252843213,8.519636252843213,8.531381460516313,8.515699838284043,8.515699838284043,8.515699838284043,8.515699838284043,8.515699838284043,8.527477006060396
ECS11 - Mid/[19] [232] Dragon Dive (Medium),d5bf765d52d7eec96f9821abe4e7cc4ea3c9c1a9,19,15.70010953791231,8.72451385311995,2.345531039510494,4.580452497897224,7.757678258467282,10.653200540989825,15.395085344382657,8.721099188707186,8.693486957499326,8.665335917185176,7.658211482751795,7.554588851677638,1.0,0.9856801909307876,0.9665871121718377,0.48668280871670705,0.5420289855072464,8.721099188707186,8.721099188707186,8.721099188707186,8.721099188707186,8.721099188707186,8.721099188707186,8.271463027904375,8.562242424221072,8.59245703726808,8.693486957499326,8.693486957499326,8.693486957499326,7.475733430966398,8.243173983472952,8.539158811108031,8.665335917185176,8.665335917185176,8.665335917185176,6.044394119358453,6.108524456778169,6.108524456778169,6.108524456778169,6.108524456778169,6.108524456778169,5.977279923499917,5.977279923499917,5.977279923499917,6.0,6.0,6.0
ECS11 - Mid/[19] [236] EgO,405db96ddd14ac9144eec62bdd1c7223711e528c,19,15.733409939672542,7.870364719583405,0.540757761234459,5.022941585646741,7.975947126113195,10.320458930703179,15.667799373858108,7.78135971352466,7.734709620225838,7.658211482751795,7.409390936137702,7.330916878114617,0.9439655172413793,0.9217391304347826,0.881578947368421,0.7444933920704846,0.7048458149779736,7.066089190457772,7.066089190457772,7.066089190457772,7.066089190457772,7.066089190457772,7.78135971352466,6.614709844115208,7.03342300153745,7.03342300153745,7.03342300153745,7.03342300153745,7.734709620225838,6.066089190457772,6.584962500721156,6.954196310386875,6.954196310386875,6.954196310386875,6.954196310386875,5.857980995127572,5.857980995127572,5.857980995127572,6.507794640198696,6.507794640198696,6.507794640198696,5.857980995127572,5.857980995127572,5.857980995127572,5.857980995127572,6.442943495848728,6.442943495848728
ECS11 - Mid/[19] [201] goretrance 3,74aeaa43e86d79d2454b247cce5dc6ed465cc0c0,19,13.401202940521298,10.281930026955443,1.3818452006866555,4.132930149655343,6.7354589746086315,8.854225041063346,13.38269269013473,10.280770770130603,10.260919533662905,10.174925682500678,10.10459875356437,10.088788238716907,1.0,0.9879129734085415,0.9314516129032258,0.8878127522195319,0.8781275221953188,10.280770770130603,10.280770770130603,10.280770770130603,10.280770770130603,10.280770770130603,10.280770770130603,8.72451385311995,9.103287808412022,10.260919533662905,10.260919533662905,10.260919533662905,10.260919533662905,8.584962500721156,8.584962500721156,8.584962500721156,8.584962500721156,8.813781191217037,10.174925682500678,8.57742882803575,8.57742882803575,8.57742882803575,8.57742882803575,8.78135971352466,8.957102041562287,8.57742882803575,8.57742882803575,8.57742882803575,8.57742882803575,8.778077129535358,8.778077129535358
ECS11 - Mid/[19] [220] Highscore,2df4c10cf8fa7dede49b1ee77d0cfc6477db46f3,19,14.668336595041342,8.758223214726724,1.7612455848322808,4.188573943801653,7.042840347107438,10.43101878787878,14.637523131176327,8.74819284958946,8.689997971419446,8.599912842187127,8.569855608330949,8.558420713268664,0.9953596287703016,0.9648711943793911,0.9170616113744076,0.9643765903307888,0.9591836734693877,8.479780264029099,8.479780264029099,8.74819284958946,8.74819284958946,8.74819284958946,8.74819284958946,8.335390354693924,8.335390354693924,8.335390354693924,8.689997971419446,8.689997971419446,8.689997971419446,7.199672344836364,7.199672344836364,8.303780748177102,8.59245703726808,8.59245703726808,8.59245703726808,7.139551352398794,7.139551352398794,7.409390936137702,7.721099188707185,8.569855608330949,8.569855608330949,7.139551352398794,7.139551352398794,7.392317422778761,7.392317422778761,7.714245517666122,8.558420713268664
ECS11 - Mid/[19] [210] incessant smiles,ab30409ec2e5c07040eae37e24374be837af48c8,19,14.000000000000075,9.31741261376487,0.666464785714316,3.462708594752182,6.935085197278901,10.04476707483,13.993652766034984,9.20945336562895,9.189824558880018,9.154818109052105,9.139551352398794,9.131856960608793,0.9292452830188679,0.919558359621451,0.8974763406940063,0.8894154818325435,0.8860759493670886,8.285402218862249,8.285402218862249,8.285402218862249,8.285402218862249,8.285402218862249,8.599912842187127,8.103287808412022,8.103287808412022,8.266786540694902,8.266786540694902,8.266786540694902,8.266786540694902,8.103287808412022,8.103287808412022,8.103287808412022,8.199672344836364,8.199672344836364,8.199672344836364,8.087462841250339,8.087462841250339,8.087462841250339,8.179909090014934,8.179909090014934,8.179909090014934,8.08214904135387,8.08214904135387,8.08214904135387,8.174925682500678,8.174925682500678,8.174925682500678
ECS11 - Mid/[19] [220] katagiri catchball,b6b1dcd498916dbde8e60f7570f10c348abc0fc7,19,14.6682360991736,8.800899899920305,1.9747314793388502,4.906718705846346,7.038942919786086,10.134356986225951,14.609891334677506,8.79766152585376,8.784634845557521,8.693486957499326,8.569855608330949,8.546894459887637,1.0,0.995475113122172,0.9343891402714932,0.8692660550458715,0.8555045871559633,8.79766152585376,8.79766152585376,8.79766152585376,8.79766152585376,8.79766152585376,8.79766152585376,7.577428828035749,8.784634845557521,8.784634845557521,8.784634845557521,8.784634845557521,8.784634845557521,7.022367813028454,7.7615512324444795,7.839203788096944,8.154818109052105,8.154818109052105,8.693486957499326,6.754887502163468,6.754887502163468,7.727920454563199,7.727920454563199,7.727920454563199,7.727920454563199,6.491853096329675,6.741466986401147,7.7073591320808825,7.7073591320808825,7.7073591320808825,7.7073591320808825
ECS11 - Mid/[19] [195] LITHA,40be74626da984d8dd6fdff7289cce389edf507b,19,13.001990579882694,10.087462841250339,0.8539464331360513,3.358653355558136,6.55896265410173,9.437600997856137,12.950243947758764,10.086136225027309,10.079484783826816,10.00982861736811,9.997179480937621,9.964340867792417,1.0,0.9972324723247232,0.9903846153846154,0.9826756496631376,0.9614643545279383,10.086136225027309,10.086136225027309,10.086136225027309,10.086136225027309,10.086136225027309,10.086136225027309,9.105908508571158,9.627533884472792,10.079484783826816,10.079484783826816,10.079484783826816,10.079484783826816,8.294620748891626,8.294620748891626,9.632995197142957,10.00982861736811,10.00982861736811,10.00982861736811,7.864186144654281,8.285402218862249,8.285402218862249,9.603626344986193,9.997179480937621,9.997179480937621,6.894817763307944,8.194756854422248,8.257387842692651,9.052568050804153,9.964340867792417,9.964340867792417
ECS11 - Mid/[19] [230] lovism,7f3112cf25d03aa8e70409a0e62eb72623a580d9,19,15.334583773156938,8.174925682500678,1.1444545129174564,4.591504433522371,8.204391657388703,10.343609864889062,15.214421698996615,8.169925001442312,8.139551352398794,8.108524456778168,7.948367231584678,7.7073591320808825,1.0,0.9859649122807017,0.9683098591549296,0.8692579505300353,0.7402135231316725,8.169925001442312,8.169925001442312,8.169925001442312,8.169925001442312,8.169925001442312,8.169925001442312,7.977279923499917,8.139551352398794,8.139551352398794,8.139551352398794,8.139551352398794,8.139551352398794,7.523561956057013,7.971543553950772,8.108524456778168,8.108524456778168,8.108524456778168,8.108524456778168,6.409390936137702,6.409390936137702,7.149747119504682,7.948367231584678,7.948367231584678,7.948367231584678,6.044394119358453,6.044394119358453,6.321928094887363,6.321928094887363,6.321928094887363,7.139551352398794
ECS11 - Mid/[19] [190] Remembrance,63d71e0f8b4ad1baa567d7d738541f9f95947154,19,12.668427719447148,11.233619676759702,0.9667771953557583,3.4139545624501246,6.278716723924,8.770160964316055,12.636644216393783,11.214926187942435,11.17617314910749,11.115693952197011,11.030667136246942,10.977279923499916,0.9875311720698254,0.9625468164794008,0.9386373254337707,0.8928266438941076,0.8607432721059376,9.285402218862249,9.992938336165814,10.480790201095816,11.20945336562895,11.214926187942435,11.214926187942435,8.622051819456376,8.89178370321831,9.271463027904375,10.45532722030456,10.863411958941638,10.863411958941638,8.388017285345136,8.614709844115207,9.221587121264806,9.948367231584678,10.379378367071261,10.379378367071261,8.29920801838728,8.29920801838728,8.761551232444479,9.167418145831737,9.914385132155443,10.323054760341646,8.294620748891626,8.294620748891626,8.294620748891626,9.159871336778389,9.76983784362944,9.76983784362944
ECS11 - Mid/[19] [197] Ride the Centaurus,49e3c14e7e229beef1b1c8b2786deee891ff8592,19,14.770641603751502,10.161131882984307,1.1456880276911796,5.218603131649115,6.576501959989115,10.426349183296306,13.126923002845801,10.130570562805426,10.091435386323607,10.027905996569885,9.96289600533726,9.946906274456397,0.9798775153105862,0.9553023663453112,0.9157155399473222,0.9352720450281425,0.924953095684803,9.357552004618084,9.357552004618084,9.357552004618084,9.357552004618084,10.130570562805426,10.130570562805426,9.259743263690781,9.259743263690781,9.348728154231077,9.348728154231077,9.348728154231077,9.368506461507693,9.167418145831737,9.167418145831737,9.29920801838728,9.29920801838728,9.29920801838728,9.310612781659529,8.29920801838728,8.59618975614441,9.154818109052105,9.247927513443585,9.247927513443585,9.247927513443585,8.189824558880018,8.290018846932618,9.149747119504681,9.231221180711186,9.231221180711186,9.231221180711186
ECS11 - Mid/[19] [200] Trails of Cold Stream SC (Part 3),1ca0a64572220cda1d7c522b29547c8e04cb77c3,19,13.334723677506073,10.091435386323607,1.0694596340290916,4.6183990616252935,6.646196880492476,9.428091246842339,13.310154442906038,10.090112419664289,10.07815080773465,10.043027283594547,9.952741247186488,9.929258408636972,1.0,0.9935602575896965,0.9696412143514259,0.9124423963133641,0.8976958525345622,10.090112419664289,10.090112419664289,10.090112419664289,10.090112419664289,10.090112419664289,10.090112419664289,8.994353436858859,8.994353436858859,9.197216693110052,10.07815080773465,10.07815080773465,10.07815080773465,8.179909090014934,8.519636252843213,8.527477006060396,8.933690654952233,10.043027283594547,10.043027283594547,7.546894459887636,8.174925682500678,8.174925682500678,8.174925682500678,8.174925682500678,9.65284497300198,7.539158811108031,7.539158811108031,8.159871336778389,8.159871336778389,8.159871336778389,8.159871336778389
ECS11 - Mid/[19] [225] Vicodin Beach Party,a0916315538c0bd45ece78e5aed54d960f6f4a9a,19,15.001831776447274,8.584962500721156,1.648742369272948,4.349479749238557,7.418095169992043,11.168490192519487,14.962886015655373,8.546894459887637,8.487840033823051,8.422064766172813,8.164906926675688,8.092757140919852,0.9764397905759162,0.9470899470899471,0.9095744680851063,0.7626666666666667,0.7351351351351352,7.870364719583405,7.870364719583405,7.870364719583405,7.870364719583405,7.870364719583405,8.546894459887637,7.546894459887636,7.546894459887636,7.577428828035749,7.794415866350106,7.794415866350106,8.487840033823051,7.523561956057013,7.523561956057013,7.523561956057013,7.523561956057013,7.523561956057013,7.523561956057013,7.409390936137702,7.409390936137702,7.409390936137702,7.409390936137702,7.409390936137702,7.409390936137702,7.400879436282184,7.400879436282184,7.400879436282184,7.400879436282184,7.400879436282184,7.400879436282184
ECS11 - Mid/[20] [243] Bison Charge,b3769efb58ce958723127795f9547aca3f1fe83f,20,16.200136959609846,7.6653359171851765,1.6377036719036726,4.459968550830672,8.26875952178022,11.394160076140142,16.02357855979228,7.658211482751795,7.467605550082998,7.400879436282184,7.312882955284356,7.2384047393250786,1.0,0.8844221105527639,0.8484848484848485,0.8020304568527918,0.7614213197969543,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,7.658211482751795,6.658211482751795,6.658211482751795,6.658211482751795,6.658211482751795,6.658211482751795,7.467605550082998,6.658211482751795,6.658211482751795,6.658211482751795,6.658211482751795,6.658211482751795,6.658211482751795,6.087462841250339,6.614709844115208,6.614709844115208,6.614709844115208,6.614709844115208,6.614709844115208,5.584962500721156,5.584962500721156,6.569855608330948,6.569855608330948,6.569855608330948,6.569855608330948
ECS11 - Mid/[20] [226] Black night,d6d277985c05e8fbb3c8e2e332d2d205afbf726a,20,15.068838592786994,9.092757140919852,1.623462774480844,4.750402636356168,6.972374281285333,10.727408271417117,14.857226559243452,9.068778277985412,9.002815015607053,8.939579214314692,8.83605035505807,8.800899899920305,0.9852941176470589,0.9446494464944649,0.9040590405904059,0.8460111317254174,0.8271375464684015,8.73809225962049,8.826548487290914,8.826548487290914,8.826548487290914,9.068778277985412,9.068778277985412,7.888743248898259,7.888743248898259,8.693486957499326,8.693486957499326,8.951284714966972,9.002815015607053,7.888743248898259,7.888743248898259,7.888743248898259,7.888743248898259,8.312882955284355,8.312882955284355,7.794415866350106,7.794415866350106,7.794415866350106,7.794415866350106,7.794415866350106,8.228818690495881,7.787902559391432,7.787902559391432,7.787902559391432,7.787902559391432,7.787902559391432,8.219168520462162
ECS11 - Mid/[20] [202] Blue Dragon Exclusive Mix Side A,9c59c71c9185198f6a22e6e23ab679ab599bdb87,20,13.46750318596267,11.054604317960672,1.0904555240232705,4.025097131952523,6.631660906856715,9.5761475218508,13.446327777369909,11.025831668332026,10.985841937003341,10.92481250360578,10.850968150982439,10.823367240046235,0.9807058823529412,0.9552309142318567,0.9178082191780822,0.8748815165876778,0.8623809523809524,9.854868383260236,9.854868383260236,10.052568050804153,10.052568050804153,10.705632387361415,11.025831668332026,9.118941072723507,9.240791332161956,9.240791332161956,9.240791332161956,10.025139562278508,10.682994583681683,8.169925001442312,9.111135670234708,9.111135670234708,9.221587121264806,9.221587121264806,9.946906274456397,8.169925001442312,9.105908508571158,9.105908508571158,9.174925682500678,9.174925682500678,9.473705749619416,8.159871336778389,8.159871336778389,9.092757140919852,9.092757140919852,9.157346935362844,9.457380879072534
ECS11 - Mid/[20] [238] Cerenkov Radiation,e2c5a87da98f655c8cdc7be961612d794a4cb1e5,20,15.833351800554052,8.049848549450562,2.3569071419968677,5.2475287942848805,7.73304069891328,10.75684210526314,15.791514993771958,8.044394119358454,7.912889336229962,7.366322214245816,7.247927513443585,7.22881869049588,1.0,0.9230769230769231,0.9010989010989011,0.9869281045751634,0.9738562091503268,8.044394119358454,8.044394119358454,8.044394119358454,8.044394119358454,8.044394119358454,8.044394119358454,7.491853096329675,7.636624620543649,7.882643049361842,7.912889336229962,7.912889336229962,7.912889336229962,7.285402218862249,7.312882955284356,7.321928094887363,7.357552004618084,7.366322214245816,7.366322214245816,6.9886846867721655,6.9886846867721655,7.247927513443585,7.247927513443585,7.247927513443585,7.247927513443585,6.022367813028454,6.965784284662087,6.965784284662087,7.22881869049588,7.22881869049588,7.22881869049588
ECS11 - Mid/[20] [204] Dernier Voyage 2020 Reduxx,2ba8d78ff94b814e4e109c4950138ce3ceefcf26,20,13.658914547817371,10.366322214245816,1.2184971267624254,4.185146210522229,7.028707258746618,9.858239944881415,13.563581838596411,10.361943773735241,10.347621368568134,10.296916206879288,10.29232163280204,10.258566033889933,0.9977238239757208,0.9916222391469917,0.9654377880184332,0.9623655913978495,0.9400921658986175,9.749869427396844,9.768184324776927,10.361943773735241,10.361943773735241,10.361943773735241,10.361943773735241,9.746514321138463,9.746514321138463,9.746514321138463,10.347621368568134,10.347621368568134,10.347621368568134,9.741466986401146,9.741466986401146,9.741466986401146,9.741466986401146,9.873444112515376,9.873444112515376,9.741466986401146,9.741466986401146,9.741466986401146,9.741466986401146,9.868822554774999,9.868822554774999,9.098032082960527,9.098032082960527,9.098032082960527,9.098032082960527,9.098032082960527,9.098032082960527
ECS11 - Mid/[20] [240] Ernst (Ys vs. Sora no Kiseki) (Medium),b250102998286ad4640dfebff1b53d3e6b04c68b,20,16.00000000000017,8.915879378835774,2.576504323232321,5.134414267676771,8.008136862944163,11.388191451612897,15.960396622009567,8.912889336229961,8.845490050944376,8.774787059601174,7.912889336229962,7.714245517666122,1.0,0.9582463465553236,0.9142259414225942,0.5357142857142857,0.5011990407673861,8.912889336229961,8.912889336229961,8.912889336229961,8.912889336229961,8.912889336229961,8.912889336229961,7.011227255423254,7.546894459887636,7.546894459887636,7.546894459887636,8.845490050944376,8.845490050944376,6.727920454563199,7.417852514885898,7.417852514885898,7.434628227636725,7.434628227636725,8.774787059601174,6.0,6.643856189774724,6.643856189774724,6.714245517666122,6.714245517666122,6.768184324776926,5.954196310386875,5.954196310386875,5.954196310386875,6.614709844115208,6.614709844115208,6.614709844115208
ECS11 - Mid/[20] [230] Extermination,9b1c418d5c3279df04a8f399a7589a845815c37a,20,15.334541482041624,8.375039431346925,1.1865603875236392,5.150468950220541,7.6056699250157545,10.747740782860738,15.219212650552578,8.370687406807217,8.353146825498083,8.326429487122303,8.214319120800766,8.139551352398794,1.0,1.0,0.9876543209876543,0.9396825396825397,0.8920634920634921,8.370687406807217,8.370687406807217,8.370687406807217,8.370687406807217,8.370687406807217,8.370687406807217,8.353146825498083,8.353146825498083,8.353146825498083,8.353146825498083,8.353146825498083,8.353146825498083,8.31741261376487,8.31741261376487,8.31741261376487,8.326429487122303,8.326429487122303,8.326429487122303,5.087462841250339,6.0,8.214319120800766,8.214319120800766,8.214319120800766,8.214319120800766,5.0,5.0,6.491853096329675,8.139551352398794,8.139551352398794,8.139551352398794
ECS11 - Mid/[20] [215] Flamethrower Jambon Beurre,6236cc0bff53098f6fbe3fce5c7fbf50124aa32e,20,14.333913838831807,9.659995892429977,0.9462079709859109,4.763116762128966,6.941427951574658,10.396968229313263,14.311344676351712,9.620219825507487,9.588714635582264,9.556506054671928,9.505811553919594,9.49585502688717,0.9739776951672863,0.9564676616915423,0.9388264669163545,0.9201520912547528,0.9138149556400507,8.696967526234287,8.696967526234287,8.696967526234287,8.696967526234287,8.906890595608518,9.620219825507487,8.686500527183219,8.686500527183219,8.686500527183219,8.686500527183219,8.686500527183219,8.686500527183219,8.247927513443585,8.247927513443585,8.658211482751796,8.658211482751796,8.658211482751796,8.658211482751796,8.20945336562895,8.20945336562895,8.20945336562895,8.20945336562895,8.614709844115207,8.614709844115207,8.159871336778389,8.199672344836364,8.199672344836364,8.199672344836364,8.611024797307353,8.611024797307353
ECS11 - Mid/[20] [236] Glorious Crown,8001b4eb28a400a156be717c58495e2c634efc83,20,15.719689617318517,8.707359132080883,1.4566946261185347,4.563958882766618,8.232436517022007,10.554959552092596,15.671354587107436,8.686500527183219,8.59245703726808,8.396604781181859,8.271463027904375,8.154818109052105,0.9879807692307693,0.9299516908212561,0.8115942028985508,0.7457627118644068,0.6893203883495146,7.794415866350106,8.686500527183219,8.686500527183219,8.686500527183219,8.686500527183219,8.686500527183219,6.6293566200796095,7.066089190457772,7.066089190457772,7.98299357469431,7.98299357469431,8.59245703726808,6.442943495848728,6.507794640198696,6.507794640198696,7.044394119358453,7.044394119358453,7.044394119358453,5.832890014164741,6.392317422778761,6.392317422778761,6.882643049361842,6.882643049361842,6.882643049361842,5.78135971352466,5.78135971352466,6.321928094887363,6.321928094887363,6.768184324776926,6.768184324776926
